,rsi,sma,ema
2002-06-14,44.7605,18.2106,18.2196
2002-06-17,52.1147,18.2169,18.2544
2002-06-18,51.2793,18.2047,18.2784
2002-06-19,46.7586,18.2053,18.2648
2002-06-20,49.9012,18.1991,18.2757
2002-06-21,46.0266,18.2047,18.255
2002-06-24,52.1507,18.2301,18.2833
2002-06-25,48.96,18.2314,18.2831
2002-06-26,47.7794,18.2413,18.2738
2002-06-27,54.1318,18.2687,18.3149
2002-06-28,58.6667,18.3277,18.3918
2002-07-01,56.253,18.3811,18.4418
2002-07-02,52.0665,18.3963,18.455
2002-07-03,50.021,18.4144,18.451
2002-07-05,54.6976,18.4596,18.4851
2002-07-08,53.2891,18.4705,18.5049
2002-07-09,48.5745,18.4662,18.4875
2002-07-10,38.3346,18.4286,18.3758
2002-07-11,32.9505,18.3415,18.2094
2002-07-12,30.6147,18.2518,18.0301
2002-07-15,27.719,18.1117,17.8267
2002-07-16,25.8615,17.9666,17.6166
2002-07-17,29.6463,17.84,17.4598
2002-07-18,26.581,17.6586,17.2709
2002-07-19,20.38,17.3776,16.9625
2002-07-22,16.6,17.0353,16.5641
2002-07-23,21.3916,16.7306,16.2589
2002-07-24,38.8982,16.5334,16.1796
2002-07-25,38.8054,16.3151,16.1091
2002-07-26,44.463,16.1413,16.1212
2002-07-29,49.6832,16.0269,16.2081
2002-07-30,47.1432,15.9425,16.2427
2002-07-31,51.5487,15.9313,16.3398
2002-08-01,41.0386,15.8363,16.2325
2002-08-02,40.9231,15.7657,16.1371
2002-08-05,37.7464,15.6767,15.9861
2002-08-06,41.6982,15.6038,15.9106
2002-08-07,45.4287,15.589,15.9005
2002-08-08,51.7137,15.7077,15.9965
2002-08-09,52.8489,15.9075,16.0999
2002-08-12,51.3811,16.0737,16.1667
2002-08-13,47.9323,16.111,16.1694
2002-08-14,53.7541,16.2007,16.2678
2002-08-15,56.3002,16.2761,16.3995
2002-08-16,55.0384,16.301,16.4957
2002-08-19,56.1693,16.358,16.5983
2002-08-20,51.739,16.3465,16.6265
2002-08-21,52.8026,16.4461,16.667
2002-08-22,55.2146,16.5667,16.7387
2002-08-23,51.026,16.6946,16.7463
2002-08-26,53.2813,16.8102,16.7851
2002-08-27,54.2842,16.9037,16.833
2002-08-28,48.0966,16.8986,16.7952
2002-08-29,47.0586,16.8751,16.7482
2002-08-30,47.3777,16.8658,16.7112
2002-09-03,39.5492,16.8253,16.5657
2002-09-04,40.7024,16.74,16.452
2002-09-05,40.4944,16.6281,16.3504
2002-09-06,43.8325,16.5439,16.2958
2002-09-09,42.3633,16.439,16.2293
2002-09-10,47.2186,16.3929,16.2206
2002-09-11,46.2103,16.3318,16.2012
2002-09-12,41.1769,16.2176,16.1219
2002-09-13,44.3442,16.1489,16.0835
2002-09-16,46.375,16.0736,16.0701
2002-09-17,39.8645,15.9465,15.976
2002-09-18,40.7402,15.8662,15.9026
2002-09-19,36.9917,15.7656,15.7869
2002-09-20,40.5672,15.68,15.7182
2002-09-23,39.8509,15.6501,15.6494
2002-09-24,36.307,15.5881,15.5421
2002-09-25,41.1388,15.5496,15.4899
2002-09-26,50.5628,15.5443,15.5401
2002-09-27,44.0094,15.5051,15.5013
2002-09-30,40.1344,15.4092,15.4106
2002-10-01,50.4505,15.3866,15.4571
2002-10-02,45.1792,15.3554,15.4188
2002-10-03,47.638,15.3256,15.4184
2002-10-04,47.1227,15.2811,15.4106
2002-10-07,47.7817,15.2851,15.4119
2002-10-08,45.4808,15.2685,15.3827
2002-10-09,46.2207,15.2841,15.3655
2002-10-10,51.4598,15.3146,15.41
2002-10-11,55.1369,15.375,15.495
2002-10-14,56.9627,15.4739,15.5928
2002-10-15,62.7045,15.5964,15.7625
2002-10-16,58.0192,15.6422,15.8619
2002-10-17,61.1457,15.7577,15.9957
2002-10-18,59.2929,15.8937,16.0931
2002-10-21,59.2929,15.9628,16.1775
2002-10-22,54.0967,16.0467,16.1998
2002-10-23,53.7872,16.1114,16.2161
2002-10-24,50.9016,16.1649,16.2017
2002-10-25,53.4728,16.2286,16.2165
2002-10-28,50.4345,16.293,16.2002
2002-10-29,42.6121,16.3062,16.0987
2002-10-30,47.862,16.3159,16.0634
2002-10-31,45.6402,16.2867,16.0068
2002-11-01,51.4222,16.2777,16.0197
2002-11-04,49.1693,16.21,16.0061
2002-11-05,56.0174,16.2117,16.076
2002-11-06,53.2657,16.1722,16.1076
2002-11-07,50.9709,16.1294,16.1101
2002-11-08,51.704,16.0909,16.1204
2002-11-11,47.3627,16.0549,16.0832
2002-11-12,48.4339,16.0263,16.0616
2002-11-13,44.7424,15.9915,16.0029
2002-11-14,51.5741,15.9789,16.0207
2002-11-15,53.5422,15.9936,16.0579
2002-11-18,54.2291,16.0591,16.0976
2002-11-19,55.5845,16.104,16.1464
2002-11-20,55.8295,16.1643,16.1912
2002-11-21,52.8473,16.1786,16.2063
2002-11-22,48.1796,16.1849,16.1794
2002-11-25,50.9498,16.16,16.1799
2002-11-26,46.4463,16.1294,16.1404
2002-11-27,53.3803,16.1454,16.1685
2002-11-29,52.2153,16.1518,16.1829
2002-12-02,50.5808,16.1755,16.1816
2002-12-03,52.8908,16.2042,16.2005
2002-12-04,51.8309,16.25,16.2087
2002-12-05,51.8309,16.259,16.2159
2002-12-06,54.8952,16.269,16.2458
2002-12-09,49.2164,16.2536,16.2318
2002-12-10,53.5058,16.2483,16.2527
2002-12-11,53.3228,16.241,16.2696
2002-12-12,51.9823,16.2416,16.2755
2002-12-13,53.4234,16.269,16.2905
2002-12-16,60.0421,16.3111,16.3548
2002-12-17,56.4596,16.3632,16.3892
2002-12-18,56.6235,16.3826,16.4203
2002-12-19,52.474,16.3943,16.4229
2002-12-20,57.2338,16.4317,16.4595
2002-12-23,57.649,16.4601,16.4943
2002-12-24,53.9273,16.4818,16.5039
2002-12-26,52.8146,16.5002,16.506
2002-12-27,45.8819,16.4832,16.4654
2002-12-30,47.0917,16.4912,16.4371
2002-12-31,49.2041,16.4878,16.4244
2003-01-02,54.644,16.5029,16.4464
2003-01-03,54.9382,16.5236,16.4674
2003-01-06,62.6008,16.5684,16.5405
2003-01-07,49.8429,16.5446,16.5271
2003-01-08,48.5437,16.5273,16.5061
2003-01-09,54.803,16.5339,16.5341
2003-01-10,50.3466,16.5369,16.5272
2003-01-13,49.1417,16.5169,16.5125
2003-01-14,51.9712,16.5059,16.5196
2003-01-15,47.6038,16.4895,16.4953
2003-01-16,49.1077,16.4818,16.4842
2003-01-17,45.8316,16.4845,16.4515
2003-01-21,39.6695,16.4568,16.3733
2003-01-22,36.8051,16.4083,16.2787
2003-01-23,36.2802,16.3395,16.1917
2003-01-24,31.8744,16.2456,16.0714
2003-01-27,27.5249,16.0933,15.9129
2003-01-28,36.5305,16.0101,15.8279
2003-01-29,36.5305,15.9319,15.7542
2003-01-30,42.1842,15.8481,15.7259
2003-01-31,49.9359,15.8117,15.7588
2003-02-03,53.4432,15.796,15.8172
2003-02-04,53.4432,15.7696,15.8678
2003-02-05,49.273,15.7428,15.8805
2003-02-06,46.9831,15.7011,15.8734
2003-02-07,44.9523,15.6629,15.851
2003-02-10,47.4008,15.6603,15.8478
2003-02-11,45.3936,15.6639,15.83
2003-02-12,40.2675,15.6476,15.7725
2003-02-13,44.5921,15.6699,15.7497
2003-02-14,47.5408,15.7317,15.7494
2003-02-18,50.3844,15.7758,15.7686
2003-02-19,50.6632,15.8209,15.7871
2003-02-20,49.1757,15.842,15.7937
2003-02-21,54.4558,15.8508,15.834
2003-02-24,52.5323,15.8375,15.8576
2003-02-25,53.8964,15.829,15.8868
2003-02-26,50.5445,15.827,15.8933
2003-02-27,52.0434,15.8395,15.9078
2003-02-28,52.4865,15.862,15.9228
2003-03-03,57.1738,15.8906,15.9634
2003-03-04,54.1657,15.9195,15.9842
2003-03-05,60.8247,15.9942,16.0456
2003-03-06,56.2342,16.0423,16.0761
2003-03-07,58.3946,16.0877,16.117
2003-03-10,53.0042,16.1079,16.1249
2003-03-11,55.2296,16.1345,16.1455
2003-03-12,49.3909,16.1489,16.1313
2003-03-13,53.8234,16.1594,16.1461
2003-03-14,52.6681,16.1725,16.1525
2003-03-17,58.9333,16.2031,16.1996
2003-03-18,60.6337,16.2505,16.2529
2003-03-19,63.4077,16.3047,16.3205
2003-03-20,63.4077,16.3575,16.3791
2003-03-21,66.6904,16.4093,16.4556
2003-03-24,57.3638,16.4456,16.4786
2003-03-25,60.47,16.4708,16.5211
2003-03-26,62.0417,16.5146,16.5699
2003-03-27,62.5482,16.5526,16.6159
2003-03-28,63.5094,16.6091,16.6627
2003-03-31,49.9535,16.6219,16.6355
2003-04-01,56.4429,16.6753,16.6558
2003-04-02,56.8731,16.716,16.6766
2003-04-03,49.9648,16.7382,16.6538
2003-04-04,54.2885,16.7541,16.6635
2003-04-07,49.6665,16.7473,16.6424
2003-04-08,45.4952,16.7134,16.5947
2003-04-09,44.5521,16.6757,16.5464
2003-04-10,46.8186,16.6313,16.5177
2003-04-11,43.6184,16.5983,16.4708
2003-04-14,49.3687,16.5714,16.4642
2003-04-15,51.1569,16.5442,16.4697
2003-04-16,47.5405,16.5028,16.4518
2003-04-17,51.0594,16.4691,16.4577
2003-04-21,49.3807,16.4665,16.4528
2003-04-22,54.873,16.4587,16.4831
2003-04-23,53.956,16.4466,16.5042
2003-04-24,51.5219,16.4493,16.5094
2003-04-25,47.7648,16.4247,16.4926
2003-04-28,54.3081,16.4369,16.5169
2003-04-29,48.2225,16.4453,16.5016
2003-04-30,51.9236,16.4698,16.5115
2003-05-01,54.5701,16.4967,16.5377
2003-05-02,59.3855,16.5542,16.5956
2003-05-05,53.0102,16.5738,16.6087
2003-05-06,50.5346,16.5788,16.6043
2003-05-07,52.5396,16.603,16.6138
2003-05-08,51.7861,16.6134,16.6175
2003-05-09,55.5158,16.642,16.6447
2003-05-12,56.2879,16.6548,16.6732
2003-05-13,56.0261,16.6697,16.6967
2003-05-14,51.8693,16.6807,16.6968
2003-05-15,52.8119,16.7059,16.702
2003-05-16,54.7218,16.7156,16.7166
2003-05-19,49.2238,16.731,16.7033
2003-05-20,52.7176,16.7434,16.7095
2003-05-21,57.9482,16.7623,16.7446
2003-05-22,59.5872,16.7678,16.7852
2003-05-23,59.9027,16.7942,16.8222
2003-05-27,66.7139,16.8537,16.9004
2003-05-28,62.6331,16.8973,16.9518
2003-05-29,55.842,16.927,16.966
2003-05-30,60.0237,16.9585,17.0055
2003-06-02,61.6604,16.9934,17.051
2003-06-03,65.0818,17.0425,17.1158
2003-06-04,68.2824,17.1167,17.1986
2003-06-05,64.6365,17.18,17.2551
2003-06-06,66.0985,17.2441,17.3154
2003-06-09,67.0758,17.326,17.3753
2003-06-10,67.7434,17.4012,17.4323
2003-06-11,72.6673,17.4829,17.5234
2003-06-12,72.6673,17.5591,17.6024
2003-06-13,67.7599,17.6251,17.6538
2003-06-16,70.7535,17.6793,17.7223
2003-06-17,60.5551,17.7207,17.7412
2003-06-18,56.0676,17.7671,17.7368
2003-06-19,50.4547,17.7833,17.7038
2003-06-20,50.5705,17.7938,17.6759
2003-06-23,51.1851,17.7925,17.6549
2003-06-24,50.6426,17.7755,17.6341
2003-06-25,47.3967,17.7586,17.6009
2003-06-26,47.9949,17.7369,17.5747
2003-06-27,43.5902,17.7,17.5311
2003-06-30,38.312,17.6448,17.4643
2003-07-01,42.6979,17.5764,17.4234
2003-07-02,44.2781,17.5113,17.3943
2003-07-03,41.5626,17.448,17.3551
2003-07-07,41.4382,17.3714,17.3206
2003-07-08,36.7057,17.303,17.2654
2003-07-09,40.5448,17.2529,17.2308
2003-07-10,36.4619,17.2061,17.178
2003-07-11,38.3199,17.1624,17.1386
2003-07-14,35.0121,17.1069,17.0855
2003-07-15,33.858,17.049,17.0326
2003-07-16,31.1443,16.99,16.9696
2003-07-17,36.8013,16.9392,16.9327
2003-07-18,47.9791,16.9226,16.9437
2003-07-21,42.0849,16.9047,16.9217
2003-07-22,46.8651,16.8891,16.9241
2003-07-23,46.2604,16.8684,16.923
2003-07-24,41.4252,16.841,16.8954
2003-07-25,48.4686,16.8311,16.9039
2003-07-28,48.3459,16.8345,16.9105
2003-07-29,44.4649,16.82,16.896
2003-07-30,43.1817,16.8139,16.8766
2003-07-31,47.07,16.8132,16.8761
2003-08-01,43.9552,16.8142,16.8599
2003-08-04,48.0978,16.8284,16.8636
2003-08-05,44.7873,16.843,16.8503
2003-08-06,50.439,16.8616,16.8641
2003-08-07,56.4412,16.8742,16.9077
2003-08-08,59.3071,16.9128,16.9625
2003-08-11,61.8125,16.9484,17.0258
2003-08-12,63.6564,16.9921,17.0928
2003-08-13,60.1967,17.0429,17.1375
2003-08-14,64.5448,17.0914,17.2042
2003-08-15,62.7007,17.1366,17.2551
2003-08-18,63.6166,17.1956,17.3049
2003-08-19,59.426,17.2502,17.3327
2003-08-20,60.8158,17.3,17.3645
2003-08-21,63.6124,17.3669,17.408
2003-08-22,54.8445,17.4065,17.4126
2003-08-25,57.7397,17.4631,17.4318
2003-08-26,58.4568,17.5083,17.4523
2003-08-27,63.1684,17.5508,17.4968
2003-08-28,66.1238,17.5944,17.5545
2003-08-29,67.5269,17.6346,17.614
2003-09-02,69.9402,17.6776,17.6828
2003-09-03,70.8894,17.7315,17.7494
2003-09-04,71.592,17.7731,17.8122
2003-09-05,67.4296,17.812,17.8546
2003-09-08,72.0371,17.8648,17.9231
2003-09-09,64.9165,17.9136,17.9596
2003-09-10,62.8715,17.9545,17.9842
2003-09-11,62.8715,17.9869,18.0055
2003-09-12,57.6975,18.0279,18.0068
2003-09-15,53.8115,18.0531,17.9939
2003-09-16,56.6687,18.0831,17.9955
2003-09-17,43.9366,18.0691,17.9415
2003-09-18,47.4445,18.0531,17.9099
2003-09-19,46.2752,18.0289,17.8768
2003-09-22,42.8622,17.9862,17.831
2003-09-23,48.0575,17.9515,17.8129
2003-09-24,45.9406,17.9085,17.787
2003-09-25,49.6711,17.8805,17.7805
2003-09-26,44.7492,17.8229,17.7514
2003-09-29,48.326,17.7857,17.7413
2003-09-30,43.0711,17.738,17.7059
2003-10-01,52.9167,17.7158,17.723
2003-10-02,55.2504,17.71,17.7511
2003-10-03,57.312,17.7182,17.7876
2003-10-06,60.7929,17.7311,17.8409
2003-10-07,63.1709,17.7823,17.903
2003-10-08,58.5793,17.815,17.9377
2003-10-09,57.2353,17.8478,17.962
2003-10-10,60.9843,17.9017,18.0054
2003-10-13,62.7909,17.9501,18.0545
2003-10-14,65.2911,18.0128,18.1135
2003-10-15,61.0438,18.0586,18.1488
2003-10-16,65.1459,18.1312,18.2061
2003-10-17,61.0266,18.1871,18.2399
2003-10-20,60.3689,18.256,18.2666
2003-10-21,55.9829,18.2901,18.2725
2003-10-22,43.4047,18.283,18.214
2003-10-23,46.6329,18.2778,18.1793
2003-10-24,49.7214,18.2697,18.165
2003-10-27,48.3943,18.2492,18.1457
2003-10-28,51.6773,18.2478,18.1455
2003-10-29,49.2134,18.2431,18.1332
2003-10-30,34.9509,18.1748,18.0264
2003-10-31,38.5096,18.11,17.9517
2003-11-03,39.7767,18.0398,17.8934
2003-11-04,36.8339,17.9658,17.8198
2003-11-05,34.6124,17.8676,17.7377
2003-11-06,33.7802,17.7741,17.6594
2003-11-07,32.9276,17.6783,17.5846
2003-11-10,36.1074,17.5985,17.5326
2003-11-11,40.5114,17.5628,17.5062
2003-11-12,40.2027,17.5176,17.4813
2003-11-13,43.8867,17.472,17.4751
2003-11-14,40.9438,17.4213,17.4531
2003-11-17,36.8498,17.348,17.4084
2003-11-18,32.8681,17.2657,17.3408
2003-11-19,37.5512,17.2449,17.3008
2003-11-20,36.3278,17.21,17.2578
2003-11-21,36.8391,17.1728,17.2224
2003-11-24,40.6065,17.1554,17.2059
2003-11-25,44.7971,17.1568,17.2083
2003-11-26,51.3389,17.1778,17.2398
2003-11-28,50.2242,17.1998,17.262
2003-12-01,52.843,17.2214,17.2934
2003-12-02,54.3408,17.2369,17.3277
2003-12-03,54.9017,17.2547,17.3599
2003-12-04,61.0807,17.2809,17.4187
2003-12-05,56.8841,17.3076,17.4542
2003-12-08,63.8029,17.3695,17.5247
2003-12-09,66.0725,17.455,17.6013
2003-12-10,67.4464,17.5357,17.6772
2003-12-11,68.5438,17.625,17.7507
2003-12-12,69.9093,17.7184,17.824
2003-12-15,64.669,17.7953,17.8709
2003-12-16,70.753,17.8864,17.9545
2003-12-17,73.7337,17.9757,18.0532
2003-12-18,76.9973,18.0859,18.1727
2003-12-19,78.0503,18.1962,18.2885
2003-12-22,75.5037,18.2982,18.3805
2003-12-23,77.2271,18.4084,18.4782
2003-12-24,77.7097,18.5049,18.568
2003-12-26,79.0258,18.6172,18.6599
2003-12-29,81.8121,18.7264,18.7736
2003-12-30,82.2901,18.8309,18.8785
2003-12-31,83.761,18.9411,18.9899
2004-01-02,75.9105,19.0345,19.0628
2004-01-05,80.8685,19.1554,19.1868
2004-01-06,75.9095,19.2756,19.2764
2004-01-07,70.8934,19.3625,19.3347
2004-01-08,69.2507,19.4319,19.3789
2004-01-09,60.102,19.4621,19.3781
2004-01-12,64.7838,19.5054,19.4139
2004-01-13,62.2977,19.547,19.4335
2004-01-14,62.2977,19.5789,19.4504
2004-01-15,56.6909,19.5944,19.4394
2004-01-16,58.8828,19.6098,19.444
2004-01-20,62.4206,19.6201,19.4723
2004-01-21,66.8645,19.6459,19.5321
2004-01-22,64.6201,19.6555,19.5744
2004-01-23,61.087,19.6696,19.5956
2004-01-26,65.4144,19.6685,19.6467
2004-01-27,60.3155,19.6648,19.6679
2004-01-28,55.4061,19.6582,19.6619
2004-01-29,61.2983,19.6778,19.699
2004-01-30,53.4607,19.695,19.6875
2004-02-02,52.3996,19.6891,19.6712
2004-02-03,49.4407,19.6799,19.6391
2004-02-04,48.8047,19.6685,19.6075
2004-02-05,49.1569,19.672,19.582
2004-02-06,50.7383,19.6723,19.5682
2004-02-09,56.0594,19.6758,19.5864
2004-02-10,59.6745,19.6727,19.6254
2004-02-11,66.5147,19.7036,19.7127
2004-02-12,66.3686,19.7423,19.7877
2004-02-13,66.3686,19.7635,19.8528
2004-02-17,68.9031,19.8081,19.9298
2004-02-18,62.1278,19.8509,19.9688
2004-02-19,63.477,19.8762,20.0122
2004-02-20,64.2093,19.9277,20.0551
2004-02-23,68.8357,20.0016,20.1277
2004-02-24,64.4325,20.0757,20.1732
2004-02-25,67.2716,20.1637,20.2346
2004-02-26,61.9466,20.2389,20.2658
2004-02-27,59.8459,20.3048,20.2839
2004-03-01,63.2052,20.3667,20.3221
2004-03-02,56.2544,20.3995,20.3243
2004-03-03,54.3761,20.3988,20.3171
2004-03-04,52.3589,20.3933,20.3012
2004-03-05,60.2026,20.4133,20.3352
2004-03-08,60.859,20.4248,20.3692
2004-03-09,62.9287,20.4586,20.4128
2004-03-10,57.7012,20.4752,20.428
2004-03-11,45.2187,20.4517,20.3716
2004-03-12,52.2264,20.4327,20.3665
2004-03-15,49.7088,20.4144,20.346
2004-03-16,52.5653,20.3943,20.3469
2004-03-17,54.2073,20.3919,20.3587
2004-03-18,56.3149,20.4019,20.383
2004-03-19,46.301,20.3667,20.3423
2004-03-22,41.6485,20.3287,20.2708
2004-03-23,40.2486,20.2893,20.1972
2004-03-24,35.5324,20.2323,20.0909
2004-03-25,37.3297,20.1549,20.0084
2004-03-26,42.9275,20.092,19.9686
2004-03-29,46.5967,20.0336,19.9566
2004-03-30,51.0508,20.0032,19.9759
2004-03-31,51.4302,20.0115,19.9952
2004-04-01,50.6898,19.9938,20.0074
2004-04-02,54.6103,19.9983,20.0431
2004-04-05,57.7631,20.0045,20.0961
2004-04-06,57.0105,20.0028,20.138
2004-04-07,53.3898,19.9835,20.1557
2004-04-08,58.7416,20.0163,20.2065
2004-04-12,64.0726,20.0913,20.2931
2004-04-13,60.3808,20.1625,20.3495
2004-04-14,64.0709,20.2731,20.4293
2004-04-15,66.714,20.3916,20.5229
2004-04-16,67.918,20.4994,20.6157
2004-04-19,66.0596,20.5906,20.6877
2004-04-20,53.8528,20.6314,20.6857
2004-04-21,55.7884,20.6784,20.6981
2004-04-22,58.7525,20.7399,20.7314
2004-04-23,55.0078,20.7765,20.739
2004-04-26,55.379,20.8028,20.7481
2004-04-27,61.6787,20.8567,20.8038
2004-04-28,54.6099,20.8989,20.8114
2004-04-29,49.038,20.902,20.7806
2004-04-30,49.1343,20.8826,20.7545
2004-05-03,58.6495,20.9123,20.8048
2004-05-04,57.023,20.9199,20.8381
2004-05-05,60.4894,20.9307,20.8972
2004-05-06,58.7521,20.9296,20.9382
2004-05-07,52.8288,20.913,20.9363
2004-05-10,43.1385,20.8895,20.8572
2004-05-11,49.9011,20.8868,20.8416
2004-05-12,52.8647,20.8858,20.854
2004-05-13,50.6852,20.8869,20.8472
2004-05-14,54.7071,20.9053,20.8764
2004-05-17,52.8172,20.8906,20.8874
2004-05-18,49.7862,20.8851,20.8736
2004-05-19,49.0288,20.8965,20.8557
2004-05-20,50.2072,20.9121,20.8487
2004-05-21,48.9875,20.8841,20.8342
2004-05-24,50.9613,20.8686,20.8346
2004-05-25,59.5562,20.8723,20.9012
2004-05-26,56.7222,20.8721,20.9414
2004-05-27,54.8483,20.8858,20.9645
2004-05-28,53.5776,20.9367,20.9767
2004-06-01,57.5494,20.975,21.0166
2004-06-02,58.2336,21.0021,21.0563
2004-06-03,55.4659,21.0306,21.0758
2004-06-04,53.3297,21.0341,21.081
2004-06-07,59.2459,21.0671,21.1264
2004-06-08,57.8665,21.1089,21.1586
2004-06-09,52.5922,21.1384,21.1579
2004-06-10,57.6048,21.1819,21.1918
2004-06-14,56.0396,21.2254,21.2127
2004-06-15,58.2034,21.2699,21.2457
2004-06-16,63.649,21.3015,21.3165
2004-06-17,63.9602,21.3439,21.3805
2004-06-18,65.624,21.3999,21.4496
2004-06-21,61.957,21.4514,21.4932
2004-06-22,63.4525,21.4931,21.5421
2004-06-23,67.9256,21.5516,21.6208
2004-06-24,65.018,21.6114,21.6767
2004-06-25,52.1197,21.642,21.6589
2004-06-28,53.3888,21.6552,21.6519
2004-06-29,55.2556,21.6788,21.6582
2004-06-30,53.319,21.7122,21.6532
2004-07-01,55.2205,21.7334,21.6606
2004-07-02,56.5955,21.7637,21.6755
2004-07-06,60.4214,21.7992,21.713
2004-07-07,62.9222,21.8214,21.7631
2004-07-08,62.1392,21.8405,21.8032
2004-07-09,63.414,21.8569,21.8465
2004-07-12,63.2376,21.8816,21.8833
2004-07-13,59.1616,21.8924,21.9002
2004-07-14,62.0267,21.8924,21.9312
2004-07-15,59.5089,21.8941,21.9489
2004-07-16,65.0712,21.949,21.9974
2004-07-19,65.7663,22.0019,22.0439
2004-07-20,65.7663,22.0481,22.0843
2004-07-21,53.0075,22.0746,22.0719
2004-07-22,55.7911,22.1024,22.0754
2004-07-23,54.6812,22.1233,22.0739
2004-07-26,54.8195,22.1313,22.0732
2004-07-27,55.9767,22.1326,22.0779
2004-07-28,61.3125,22.1497,22.1078
2004-07-29,63.9038,22.1699,22.1481
2004-07-30,66.8394,22.1998,22.2005
2004-08-02,65.7726,22.2359,22.2427
2004-08-03,71.945,22.2857,22.3208
2004-08-04,60.0924,22.3177,22.3463
2004-08-05,54.0443,22.3177,22.3418
2004-08-06,45.5035,22.2905,22.2918
2004-08-09,50.7029,22.2787,22.277
2004-08-10,47.6957,22.2829,22.2467
2004-08-11,49.0222,22.2832,22.2275
2004-08-12,42.9125,22.2661,22.1737
2004-08-13,47.3736,22.2612,22.1506
2004-08-16,49.3851,22.2594,22.1416
2004-08-17,41.9672,22.2182,22.0862
2004-08-18,47.2292,22.1851,22.0676
2004-08-19,50.2519,22.1524,22.0697
2004-08-20,51.9457,22.1271,22.082
2004-08-23,49.0246,22.0703,22.0757
2004-08-24,47.4764,22.0313,22.061
2004-08-25,51.4835,22.0185,22.0706
2004-08-26,52.1769,22.0324,22.0827
2004-08-27,54.3993,22.0377,22.1057
2004-08-30,50.2926,22.0415,22.1053
2004-08-31,60.3732,22.0755,22.1684
2004-09-01,63.191,22.1412,22.2452
2004-09-02,67.1824,22.2133,22.3471
2004-09-03,67.7405,22.2822,22.4406
2004-09-07,68.3917,22.3798,22.5275
2004-09-08,67.0951,22.4589,22.5976
2004-09-09,70.212,22.5425,22.6851
2004-09-10,68.3416,22.6166,22.7538
2004-09-13,69.3798,22.7045,22.8218
2004-09-14,68.8189,22.7961,22.8788
2004-09-15,68.0293,22.8745,22.9255
2004-09-16,69.1721,22.9549,22.9739
2004-09-17,75.5926,23.0574,23.0694
2004-09-20,72.4231,23.1652,23.1417
2004-09-21,79.7412,23.2838,23.2879
2004-09-22,69.908,23.3684,23.3735
2004-09-23,56.7493,23.3957,23.3759
2004-09-24,57.3001,23.4227,23.3825
2004-09-27,58.3607,23.451,23.3967
2004-09-28,62.7316,23.5021,23.4462
2004-09-29,58.3352,23.5255,23.4644
2004-09-30,59.7734,23.5591,23.4918
2004-10-01,63.9431,23.6077,23.5522
2004-10-04,64.1575,23.6584,23.6065
2004-10-05,66.9764,23.7246,23.6796
2004-10-06,71.2922,23.8113,23.7894
2004-10-07,67.4167,23.8592,23.8656
2004-10-08,68.0614,23.9163,23.9382
2004-10-11,67.3439,23.9268,23.9978
2004-10-12,61.4805,23.9446,24.0221
2004-10-13,51.2898,23.9698,23.985
2004-10-14,53.4377,24.0006,23.9678
2004-10-15,56.2387,24.0377,23.9732
2004-10-18,53.235,24.0454,23.9603
2004-10-19,48.6727,24.051,23.9203
2004-10-20,54.0681,24.0698,23.9222
2004-10-21,53.4201,24.067,23.92
2004-10-22,52.1854,24.0594,23.9109
2004-10-25,53.3467,24.0415,23.9101
2004-10-26,59.0007,24.0191,23.9474
2004-10-27,53.6853,23.9915,23.9509
2004-10-28,49.9411,23.9485,23.9318
2004-10-29,55.8856,23.9285,23.9551
2004-11-01,51.5617,23.9093,23.9491
2004-11-02,47.6876,23.9075,23.9185
2004-11-03,55.4514,23.9271,23.9468
2004-11-04,62.088,23.968,24.0314
2004-11-05,63.3657,24.0254,24.1178
2004-11-08,60.933,24.0905,24.1783
2004-11-09,54.8513,24.1153,24.1922
2004-11-10,57.6445,24.1549,24.2278
2004-11-11,57.538,24.198,24.2581
2004-11-12,63.1146,24.264,24.3343
2004-11-15,54.5822,24.2801,24.3451
2004-11-16,53.02,24.3057,24.3433
2004-11-17,57.5599,24.3639,24.3805
2004-11-18,57.9309,24.4025,24.416
2004-11-19,60.3921,24.4668,24.4685
2004-11-22,64.0316,24.5633,24.5488
2004-11-23,65.8791,24.6406,24.6374
2004-11-24,67.6676,24.6959,24.7332
2004-11-26,68.6442,24.7499,24.8267
2004-11-29,64.9473,24.8017,24.8894
2004-11-30,63.372,24.87,24.9359
2004-12-01,62.022,24.922,24.9696
2004-12-02,50.6375,24.94,24.9345
2004-12-03,51.6135,24.9347,24.9106
2004-12-06,50.2233,24.9544,24.8813
2004-12-07,45.7332,24.9646,24.8271
2004-12-08,49.2844,24.9653,24.8011
2004-12-09,52.4274,24.9748,24.7983
2004-12-10,50.5169,24.9667,24.7847
2004-12-13,55.8203,24.9583,24.807
2004-12-14,55.6967,24.9393,24.8257
2004-12-15,53.7729,24.9048,24.8321
2004-12-16,48.8102,24.8503,24.8107
2004-12-17,45.5012,24.795,24.7724
2004-12-20,58.2907,24.7884,24.822
2004-12-21,62.97,24.8074,24.9064
2004-12-22,58.4837,24.8467,24.9532
2004-12-23,63.274,24.9065,25.0384
2004-12-27,52.7645,24.9326,25.0407
2004-12-28,54.0464,24.9801,25.0539
2004-12-29,54.6699,25.0191,25.0705
2004-12-30,53.6893,25.0441,25.0784
2004-12-31,55.6593,25.0831,25.1003
2005-01-03,45.1401,25.0627,25.0425
